ARTICULO;NOMBRE
801922;Refuerzo Diagonal Gato (CD) CT
801923;Refuerzo Diagonal Gato (CD) CT (Reparar)
801892;Angulo de Giro CT
801893;Angulo de Giro CT (Reparar)
805062;Panel Exterior BIRAMAX 2,25x1,50 m UL
521281;Bastidor TEIDE 4C 300x100cm
108502;Proyecto Técnico Cimbra
108503;Proyecto Técnico Cimbra (Reparar)
106143;"Barra Roscada TEIDE Ø15mm ; L=1,00m (Reparar)"
108512;Certificado de Montaje
108513;Certificado de Montaje (Reparar)
805082;Tuerca Placa Campana Ø15 mm UL
805083;Tuerca Placa Campana Ø15 mm UL (Reparar)
107502;"Tornillo TEIDE UP ; M24 ; L=110mm ; g12.9"
104173;"Chapa Pilar INDE-K 300x50cm ; Amarillo (Reparar)"
104033;"Chapa Pilar INDE-K 300x50cm ; Rojo (Reparar)"
108721;"Tornillo con Tuerca y Arandela  M18x30mm ;  Zincado"
105302;Bisagra Int. Ligero 1200x300x300mm
108953;Anclaje TC TEIDE 4C Ligero Ø19mm (Reparar)
805063;Panel Exterior BIRAMAX 2,25x1,50 m UL (Reparar)
119213;Anclaje Pilar 4C Ligero Ø15mm (Reparar)
108731;Broca de Madera Especial de 20mm
805073;Panel Interior BIRAMAX 2,20x1,50 m UL (Reparar)
802063;Codal de apoyo para ménsula de 0.73m (Reparar)
109291;"Alineador TEIDE U80 ; L=3,00m"
805103;Panel Exterior BIRAMAX 1,125x1,50 m UL (Reparar)
106963;Consola de Trabajo Teide Ligero (Reparar)
106133;Panel Esquina TEIDE 100x38x30cm (Reparar)
802082;Grapa con Espiga
802091;Abrazadera de espiga para andamio suspenso CT
802083;Grapa con Espiga (Reparar)
109301;Consola de Trabajo TEIDE CURVE
802092;Abrazadera de espiga para andamio suspenso
802093;Abrazadera de espiga para andamio suspenso (Reparar)
802111;Collarín de encaje ajustado CT
802112;Collarín de encaje ajustado
802113;Collarín de encaje ajustado (Reparar)
802121;Viga puente 2.07 m CT
802122;Viga puente 2.07 m
105141;Tabica Perimetral 250x18cm R. 151,62
802131;Horizontal 2.07 m CT
113511;Pilar Circular INDE-K Ø80x300cm
802141;Ménsula 0,32 m CT
802132;Horizontal 2.07 m CT
113512;Pilar Circular INDE-K Ø80x300cm
802133;Horizontal 2.07 m CT (Reparar)
802151;Diagonal 1.40x2.0 m
802142;Ménsula 0,32 m CT
802143;Ménsula 0,32 m CT (Reparar)
802161;Tubo 48.3x3.2 mm 1.00 galvanizado CT
802162;Tubo 48.3x3.2 mm 1.00 galvanizado CT
802163;Tubo 48.3x3.2 mm 1.00 galvanizado CT (Reparar)
802171;Tubo 48.3x3.2 mm 1.50 galvanizado CT
802172;Tubo 48.3x3.2 mm 1.50 galvanizado CT
802173;Tubo 48.3x3.2 mm 1.50 galvanizado CT (Reparar)
802181;Tubo 48.3x3.2 mm 2.00 galvanizado CT
802182;Tubo 48.3x3.2 mm 2.00 galvanizado CT
802183;Tubo 48.3x3.2 mm 2.00 galvanizado CT (Reparar)
802191;Tubo de anclaje 1.00 m
805113;Panel Exterior BIRAMAX 1,10x1,50 m UL (Reparar)
802192;Tubo de anclaje 1.00 m
802193;Tubo de anclaje 1.00 m (Reparar)
113521;Pilar Circular INDE-K Ø85x300cm
113522;Pilar Circular INDE-K Ø85x300cm
113531;Pilar Circular INDE-K Ø60x380cm
113532;Pilar Circular INDE-K Ø60x380cm
113533;Pilar Circular INDE-K Ø60x380cm (Reparar)
105151;Tabica Perimetral 300x18cm R. 95,58
113311;Pilar Circular INDE-K Ø40x400cm
113312;Pilar Circular INDE-K Ø40x400cm
106663;"Alineador TEIDE I80 ; L=3,00m (Reparar)"
119243;Panel TEIDE 4C Ligero 50x60cm (Reparar)
102073;"Tablero Tricapa VERSATEC 98x50cm ; Amarillo (1ª) (Reparar)"
101083;"Sopanda Intermedia VERSATEC ; L=4,00 m ; Blanco (Reparar)"
531161;Tablero Fenólico TEIDE 298x119cm
105163;"Tabica VERSATEC 30cm ; L=1,00m (Reparar)"
531211;Tablero Fenólico TEIDE 985x785mm Gris
202023;"Viga MK140 VERSATEC ; L=3,00m ; Negra (Reparar)"
105033;"Tabica VERSATEC 35cm ; L=1,00m (Reparar)"
202032;"Viga MK140 VERSATEC ; L=5,00m ; Zincada"
104543;Panel Fenólico  Ligero 1200x300 Inde-k (Reparar)
101743;"Sopanda QBETA1a ; L=3,00 m ; Gris (Reparar)"
119253;Panel TEIDE 4C Ligero 50x80cm (Reparar)
101763;"Sopanda QBETA2a ; L=4,00m ; Rojo (Reparar)"
101103;"Sopanda Intermedia VERSATEC ; L=2,00 m ; Blanco (Reparar)"
101113;"Arriostrador JACENA ; L=1,00 m ; Zincado (Reparar)"
101773;"Sopanda QBETA2a ; L=3,00m ; Rojo (Reparar)"
101783;"Sopanda QBETA2a ; L=2,00m ; Rojo (Reparar)"
203013;"Rueda con Husillo Giratoria THOR ; 250 kg (Reparar)"
104663;Cangrejo Unión Panel  Ligero Inde-k (Reparar)
101793;"Arriostrador QBETA1 ; L=2,40m ; Verde (Reparar)"
105161;"Tabica VERSATEC 30cm ; L=1,00m"
105162;"Tabica VERSATEC 30cm ; L=1,00m"
119283;Tuerca Mariposa 3 alas Pilar 4C Ligero (Reparar)
101303;"Apeo JACENA c/Tapa ; L=98 cm ; Naranja (Reparar)"
105171;Tabica Escuadra Abisagrada 300cm
105172;Tabica Escuadra Abisagrada 300cm
101663;"Sopanda Intermedia VERSATEC ; L=4,00 m ; 4A ; Blanco (Reparar)"
105181;Tabica Escuadra Abisagrada De 350
105182;Tabica Escuadra Abisagrada De 350
805131;"Puntal Aluminio UL ; 3,60 - 2,30 m"
105191;Tabica  Escuadra  Abisagrada  De 400
105192;Tabica  Escuadra  Abisagrada  De 400
805153;Riostra Du-120/4 (Reparar)
117523;"Arriostrador UNO97 ; 120x60cm ; L=3,75m ; Naranja (Reparar)"
117533;"Arriostrador UNO97 ; 120x60cm ; L=2,25m ; Naranja (Reparar)"
117543;"Arriostrador UNO97 ; 120x60cm ; L=2,50m ; Rojo (Reparar)"
805132;"Puntal Aluminio UL ; 3,60 - 2,30 m"
106673;"Alineador TEIDE I80 ; L=1,00m (Reparar)"
119302;Chapa Pilar Serie Medium 3000x300mm Medianera
105201;"Tabica VERSATEC 40cm ; L=1,00m"
105202;"Tabica VERSATEC 40cm ; L=1,00m"
105203;"Tabica VERSATEC 40cm ; L=1,00m (Reparar)"
105211;Tabica de Compensación de 1000x300x3mm
105212;Tabica de Compensación de 1000x300x3mm
105221;Tabica de Compensación de 1000x350x3mm
119303;Chapa Pilar Serie Medium 3000x300mm Medianera (Reparar)
109302;Consola de Trabajo TEIDE CURVE
105222;Tabica de Compensación de 1000x350x3mm
105231;Tabica de Compensación de 1000x400x3mm
105232;Tabica de Compensación de 1000x400x3mm
107273;"Barra Roscada TEIDE Ø20mm ; L=1,50m (Reparar)"
106743;"Tubo Arriostrador INDE-K Ø48mm ; L=2,70m (Reparar)"
108183;"Tubo Arriostrador INDE-K Ø48mm ; L=3,00m (Reparar)"
116153;"Tubo Arriostrador TEIDE Ø48mm ; L=1,90m (Reparar)"
805161;Casquillo Barandilla d50
805171;Viga Hm-250 (4C)
805181;"Tensor 1"" 0,36-0,52 (D20)"
805191;Barra Roscada 15/1
805201;Tuerca M10 DIN-934-5,6
805211;Bulon E20x70
805172;Viga Hm-250 (4C)
805221;Placa 150 150 15 (D22)
805231;Tuerca Placa Campana 15
805241;Ceston CR2
805251;Palet P4
805261;Tensor E 0,75-1,05
805162;Casquillo Barandilla d50
805271;Tensor E 2,7-3,3
805281;Cabezal Union Puntal-Riostra
805291;Base Tensor E2 D20x48
805301;Tubo 48/2,6
805311;Palet P1
805163;Casquillo Barandilla d50 (Reparar)
805321;Pie Barandilla 1,5
805331;Arandela Muelle B10 DIN127 ZN
805341;Tornillo M10x50 DIN933 8,8
805173;Viga Hm-250 (4C) (Reparar)
805292;Base Tensor E2 D20x48
805182;"Tensor 1"" 0,36-0,52 (D20)"
805183;"Tensor 1"" 0,36-0,52 (D20) (Reparar)"
805192;Barra Roscada 15/1
805193;Barra Roscada 15/1 (Reparar)
805212;Bulon E20x70
805213;Bulon E20x70 (Reparar)
805222;Placa 150 150 15 (D22)
805223;Placa 150 150 15 (D22) (Reparar)
805232;Tuerca Placa Campana 15
805233;Tuerca Placa Campana 15 (Reparar)
805242;Ceston CR2
805243;Ceston CR2 (Reparar)
805252;Palet P4
805253;Palet P4 (Reparar)
805262;Tensor E 0,75-1,05
805263;Tensor E 0,75-1,05 (Reparar)
805272;Tensor E 2,7-3,3
805273;Tensor E 2,7-3,3 (Reparar)
805282;Cabezal Union Puntal-Riostra
805283;Cabezal Union Puntal-Riostra (Reparar)
805293;Base Tensor E2 D20x48 (Reparar)
805302;Tubo 48/2,6
805303;Tubo 48/2,6 (Reparar)
805312;Palet P1
805313;Palet P1 (Reparar)
805322;Pie Barandilla 1,5
805323;Pie Barandilla 1,5 (Reparar)
106113;Panel TEIDE 100x50cm (Reparar)
101703;"Apeo QBETA2a ; L=80 cm ; Gris (Reparar)"
105311;Bisagra Ext. Ligero 1200x400x400
119322;Chapa Pilar Serie Medium 3000x400mm Medianera
105312;Bisagra Ext. Ligero 1200x400x400
119323;Chapa Pilar Serie Medium 3000x400mm Medianera (Reparar)
102303;"Tablero Tricapa VERSATEC 100x50cm ; Azul (1ª) (Reparar)"
203363;"Plataforma Acero THOR ; 300x30 cm (Reparar)"
203373;"Plataforma Aluminio THOR ; 300x60 cm (Reparar)"
203113;"Escalera Aluminio THOR ; L=200 cm (Reparar)"
203083;Soporte Escalera THOR Ø48 mm (Reparar)
107063;Chapa Remate VERSATEC 100x50cm (Reparar)
107573;"Escuadra TEIDE ; Módulo 3 (Reparar)"
108553;Chapa Remate VERSATEC 197x27cm (Reparar)
101023;"Sopanda Extrema VERSATEC ; L=3,00 m ; Blanco (Reparar)"
107073;Chapa Remate VERSATEC 66x50cm (Reparar)
107173;Panel TEIDE 4C 300x120cm (Reparar)
108103;"Triángulo Cimbra INDE-K ; 136x100 cm (Reparar)"
108593;Plataforma INDE-K Extensible 300-240x30 cm (Reparar)
108633;Plataforma INDE-K Extensible 240-180x30 cm (Reparar)
108643;Plataforma INDE-K Extensible 180-120x30 cm (Reparar)
108413;Plataforma INDE-K 240x30 cm (Reparar)
105213;Tabica de Compensación de 1000x300x3mm (Reparar)
105223;Tabica de Compensación de 1000x350x3mm (Reparar)
105233;Tabica de Compensación de 1000x400x3mm (Reparar)
105173;Tabica Escuadra Abisagrada 300cm (Reparar)
105183;Tabica Escuadra Abisagrada De 350 (Reparar)
105193;Tabica  Escuadra  Abisagrada  De 400 (Reparar)
104513;Panel Fenólico  Ligero 1200x900 Inde-k (Reparar)
104523;Panel Fenólico  Ligero 1200x600 Inde-k (Reparar)
104533;Panel Fenólico Ligero 1200x450 Inde-k (Reparar)
108893;Panel TEIDE 4C 300x100cm (Reparar)
203173;Pasador THOR Ø10 mm (Reparar)
203043;"Marco THOR Ø48 mm ; 130x200 cm (Reparar)"
203123;"Escalera Acero THOR ; L=400 cm (Reparar)"
107183;Panel TEIDE 4C 300x80cm (Reparar)
106593;Panel Esquina Bisagra TEIDE 100x35x35cm (Reparar)
106443;Panel Esquina Bisagra TEIDE 300x35x35cm (Reparar)
106213;Mordaza Extensible TEIDE (Reparar)
101933;"Arriostrador QBETA2a ; L=3,36m ; Zincado (Reparar)"
108821;"Barandilla INDE-K ; L=200 cm ; Clase A"
522051;Bastidor Interior 60 Muro Curve
108822;"Barandilla INDE-K ; L=200 cm ; Clase A"
108823;"Barandilla INDE-K ; L=200 cm ; Clase A (Reparar)"
108831;"Barandilla INDE-K ; L=150 cm ; Clase A"
522061;Montante Exterior 240 Muro Curve
108832;"Barandilla INDE-K ; L=150 cm ; Clase A"
108833;"Barandilla INDE-K ; L=150 cm ; Clase A (Reparar)"
202351;"Viga 65x150 mm VERSATEC ; L=2,90m ; Zincada"
522071;Montante Exterior 120 Muro Curve
522081;Montante Exterior 60 Muro Curve
109311;"Anclaje TC Vertical TEIDE Ø19mm ; Amarillo"
109331;"Gancho Elevación TEIDE CURVE ; CMU=1500 kg ; Naranja"
202352;"Viga 65x150 mm VERSATEC ; L=2,90m ; Zincada"
202353;"Viga 65x150 mm VERSATEC ; L=2,90m ; Zincada (Reparar)"
109303;Consola de Trabajo TEIDE CURVE (Reparar)
109341;"Placa Unión Puntal INDE-K Aluminio 150x150 mm ; Ø12 mm"
108791;Anclaje Consola Trabajo
106923;"Barra Roscada TEIDE Ø15mm ; L=0,50m (Reparar)"
108841;Anclaje Barandilla Lateral
108851;Pasador Barandilla Lateral
107903;Panel TEIDE CURVE 60x240cm (Reparar)
119033;Chapa Pilar Serie Medium 3000x500mm (Reparar)
119063;Chapa Pilar Serie Medium 3000x750mm (Reparar)
119153;Chapa Pilar Serie Medium 500x500mm (Reparar)
119113;Chapa Pilar Serie Medium 1000x500mm (Reparar)
119193;Chapa Pilar Serie Medium 1500x500mm (Reparar)
119143;Chapa Pilar Serie Medium 1000x750mm (Reparar)
119163;Chapa Pilar Serie Medium 500x750mm (Reparar)
107873;Panel TEIDE CURVE 120x250cm (Reparar)
106953;Escuadra Ligera TEIDE (Reparar)
999581;Servicio de Fenólico Nuevo 100x80
950101;Acta Revisión Sistema Encofrado Versatec
101153;"Apeo UNO97 c/Tapa ; L=197 cm ; Naranja (Reparar)"
103173;"Puntal INDE-K 6m ; Ø60/52 e2/2.5mm (Reparar)"
999591;Servicio de Fenólico Nuevo 100x60
118001;"Brida Marco INDE-K RED; Ø48/48mm"
999601;Servicio de Fenólico Nuevo 100x30x38
103283;Contenedor INDE-K 130x76x82 cm (Reparar)
950111;Acta Inspección Visual Sistema con Visita y Firma de Técnico
950201;Estudio Apuntalamiento Versatec para Aprobación Dirección Facultativa
900011;Descuento según contrato
109421;Suplemento Escuadra Ligera TEIDE
950211;Estudio Apuntalamiento Versatec Firmado por Técnico
109422;Suplemento Escuadra Ligera TEIDE
109423;Suplemento Escuadra Ligera TEIDE (Reparar)
950221;Estudio Apuntalamiento Versatec+Estructura para Aprobación Dirección Facultativa
950231;Estudio Apuntalamiento Versatec+Estructura Firmado por Técnico
107883;Panel TEIDE CURVE 120x240cm (Reparar)
107851;Tornillo TEIDE TC M10x100mm
113473;Pilar Circular INDE-K Ø65x300cm (Reparar)
116631;"Viga H200 INDE-K ; L=3,30 m"
107113;Cono Posición TEIDE UP (Reparar)
118603;"Barra Roscada Ø15-M12 ; L=33 cm (Reparar)"
116632;"Viga H200 INDE-K ; L=3,30 m"
960001;SPV - Coste Revisión Puesta Servicio 1%
109361;Cabezal Abatible Trepa Interior TEIDE UP Rojo
109333;"Gancho Elevación TEIDE CURVE ; CMU=1500 kg ; Naranja (Reparar)"
950121;Hora de Asistencia Técnica en Obra
116633;"Viga H200 INDE-K ; L=3,30 m (Reparar)"
118002;"Brida Marco INDE-K RED; Ø48/48mm"
109363;Cabezal Abatible Trepa Interior TEIDE UP Rojo (Reparar)
106123;Panel Esquina TEIDE 300x38x30cm (Reparar)
102043;"Tablero Tricapa VERSATEC 197x50cm ; Azul (1ª) (Reparar)"
109263;"Alineador TEIDE U80 ; L=0,75m (Reparar)"
950301;Memoria de Cálculo Sistema Encofrado para Aprobación Dirección Facultativa
950311;Memoria de Cálculo Sistema Encofrado Firmada por Técnico
109273;"Alineador TEIDE U80 ; L=1,50m (Reparar)"
109293;"Alineador TEIDE U80 ; L=3,00m (Reparar)"
951011;Plano Replanteo Sistema Encofrado Dificultad 2
950321;Memoria de Cálculo Plataformas para Aprobación Dirección Facultativa
103013;"Puntal INDE-K 3m ; Ø48/40 e2/2.5mm (Reparar)"
108963;Puntal Estabilizador TEIDE TC300 (Reparar)
950331;Memoria de Cálculo Plataformas Firmada por Técnico
106413;Canasta INDE-K (Reparar)
109353;Mordaza Rigidizadora TEIDE (Reparar)
951021;Plano Replanteo Sistema Encofrado Dificultad 3
950341;Memoria de Cálculo Cimbra para Aprobación Dirección Facultativa
999611;Servicio de Fenólico Nuevo 300x240
103023;"Puntal INDE-K 4m ; Ø48/40 e2/2.5mm (Reparar)"
950361;Visado Colegio Oficial de Ingenieros
950351;Memoria de Cálculo Cimbra Firmada por Técnico
999621;Servicio de Fenólico Nuevo 100x100
103373;Contenedor INDE-K 165x76x82 cm (Reparar)
106023;Panel TEIDE 300x100cm (Reparar)
951001;Plano Replanteo Sistema Encofrado Dificultad 1
959001;Servicios Técnicos Sergi Gallego
203183;Estabilizador Telescopico THOR Ø48 mm (Reparar)
103371;Contenedor INDE-K 165x76x82 cm
118011;"Marco INDE-K RED ; 300x25cm"
118613;"Tuerca Fija RED ; Ø15mm (Reparar)"
118012;"Marco INDE-K RED ; 300x25cm"
107743;Anclaje H TEIDE JET Ø15mm (Reparar)
103372;Contenedor INDE-K 165x76x82 cm
107133;"Cono Recuperable TEIDE UP ; Ø15mm ; M24 (Reparar)"
109233;"Sopanda Intermedia VERSATEC ; L=4,00m ; 7A ; Blanco (Reparar)"
107143;"Tapón Cono Recuperable TEIDE UP ; M24 (Reparar)"
109381;"Placa TEIDE Ø26mm ; 120x120mm"
109243;"Sopanda Extrema  VERSATEC ; L=4,00m ; 7A ; Blanco (Reparar)"
106203;Mordaza TEIDE (Reparar)
109382;"Placa TEIDE Ø26mm ; 120x120mm"
109401;Anclaje Cónico Perdido TEIDE Ø26mm
109393;Tuerca Mariposa TEIDE Ø26mm (Reparar)
109411;"Tubo Distanciador Ø40mm TEIDE 1C ; L=2,00 m"
203133;"Escalera Acero THOR ; L=300 cm (Reparar)"
109371;"Barra Roscada TEIDE Ø26mm ; L= 1,50m"
109372;"Barra Roscada TEIDE Ø26mm ; L= 1,50m"
109431;"Alineador TEIDE U80 ; L=2,00m"
118021;"Marco INDE-K RED ; 150x25cm"
118022;"Marco INDE-K RED ; 150x25cm"
103033;"Puntal INDE-K 5m ; Ø60/52 e2/2.5mm (Reparar)"
106453;Panel TEIDE 300x240cm (Reparar)
109391;Tuerca Mariposa TEIDE Ø26mm
109392;Tuerca Mariposa TEIDE Ø26mm
116443;Marco M- 1.570 x 500 mm Puntal Ul (Reparar)
106983;Anclaje TEIDE M2 Ø15mm (Reparar)
109432;"Alineador TEIDE U80 ; L=2,00m"
118611;"Tuerca Fija RED ; Ø15mm"
109433;"Alineador TEIDE U80 ; L=2,00m (Reparar)"
118612;"Tuerca Fija RED ; Ø15mm"
102163;"Tablero Tricapa VERSATEC 80x50cm ; Azul (1ª) (Reparar)"
109383;"Placa TEIDE Ø26mm ; 120x120mm (Reparar)"
104683;Escuadra Int. Panel  Ligero 1200x300x300  Inde-k (Reparar)
109373;"Barra Roscada TEIDE Ø26mm ; L= 1,50m (Reparar)"
118101;"Pértiga INDE-K RED ; L=300 cm"
118102;"Pértiga INDE-K RED ; L=300 cm"
118111;"Pantalla INDE-K RED ; 400x150cm"
118112;"Pantalla INDE-K RED ; 400x150cm"
999063;Modificación de pedido (Reparar)
118901;"Tubo Distanciador PVC TEIDE Ø27mm ; L=2,00m"
103303;"Contenedor Cubetas INDE-K ; 3 FILAS (Reparar)"
106291;"Barra Roscada TEIDE Ø15mm ; L=0,65m"
106292;"Barra Roscada TEIDE Ø15mm ; L=0,65m"
106293;"Barra Roscada TEIDE Ø15mm ; L=0,65m (Reparar)"
118121;"Pantalla INDE-K RED ; 300x150cm"
118122;"Pantalla INDE-K RED ; 300x150cm"
118131;"Pantalla INDE-K RED ; 200x150cm"
118132;"Pantalla INDE-K RED ; 200x150cm"
118201;Soporte Pantalla INDE-K RED
118202;Soporte Pantalla INDE-K RED
118211;Pletina Soporte INDE-K RED
118212;Pletina Soporte INDE-K RED
118221;"Tirante Horizontal INDE-K RED ; L=120 cm"
118222;"Tirante Horizontal INDE-K RED ; L=120 cm"
103293;"Contenedor Cubetas INDE-K ; 6 FILAS (Reparar)"
118301;Pasador Marco INDE-K RED Ø48x8mm
118302;Pasador Marco INDE-K RED Ø48x8mm
118311;Pasador Red INDE-K RED Ø48x8mm
118312;Pasador Red INDE-K RED Ø48x8mm
118911;"Tuerca Autoblocante Hexagonal M10 ; Din985"
118401;"Puntal Estabilizador INDE-K RED ; L= 300 cm"
118402;"Puntal Estabilizador INDE-K RED ; L= 300 cm"
118411;"Puntal Estabilizador INDE-K RED ; L=400 cm"
118412;"Puntal Estabilizador INDE-K RED ; L=400 cm"
118501;"Viga R120 INDE-K RED ; L=150 cm"
118502;"Viga R120 INDE-K RED ; L=150 cm"
118511;"Viga U120 INDE-K RED ; L=250 cm"
118512;"Viga U120 INDE-K RED ; L=250 cm"
118521;"Poste R100 INDE-K RED ; L=140 cm"
118522;"Poste R100 INDE-K RED ; L=140 cm"
108081;"Gancho Placa Puntal 7mm ; Red Bajo Forjado INDE-K"
108691;"Red Bajo Forjado INDE-K ;  10x1m"
118531;"Bulón INDE-K RED ; L=20cm"
118532;"Bulón INDE-K RED ; L=20cm"
118601;"Barra Roscada Ø15-M12 ; L=33 cm"
118602;"Barra Roscada Ø15-M12 ; L=33 cm"
118801;"Cinta INDE-K RED ; 55x2.5 cm"
118811;Tornillo Anclaje Hormigón Ø8x70mm
118821;"Tornillo Pletina M10x90mm ; Din931"
118831;"Zócalo Textil INDE-K RED ; h=50 cm ; 100 ml"
118841;"Malla Mosquitera INDE-K RED ; 5x10 m"
108692;"Red Bajo Forjado INDE-K ;  10x1m"
118851;"Rollo Cuerda Atado INDE-K RED ; Ø10mm ; 100 ml ; UNE 1263-1"
118513;"Viga U120 INDE-K RED ; L=250 cm (Reparar)"
118861;"Polea M15 INDE-K RED ; Inoxidable"
118871;"Cuerda 8mm INDE-K RED ; L=900 cm"
118881;"Anclaje Perdido ; M12x75mm ; Ø20mm"
118891;"Arandela M12 ; DIN 9021"
900009;Abono por error interno
900010;Abono por error interno (Reparar)
118403;"Puntal Estabilizador INDE-K RED ; L= 300 cm (Reparar)"
108693;"Red Bajo Forjado INDE-K ;  10x1m (Reparar)"
118413;"Puntal Estabilizador INDE-K RED ; L=400 cm (Reparar)"
118003;"Brida Marco INDE-K RED; Ø48/48mm (Reparar)"
118013;"Marco INDE-K RED ; 300x25cm (Reparar)"
118023;"Marco INDE-K RED ; 150x25cm (Reparar)"
118103;"Pértiga INDE-K RED ; L=300 cm (Reparar)"
118123;"Pantalla INDE-K RED ; 300x150cm (Reparar)"
118133;"Pantalla INDE-K RED ; 200x150cm (Reparar)"
118203;Soporte Pantalla INDE-K RED (Reparar)
118213;Pletina Soporte INDE-K RED (Reparar)
118223;"Tirante Horizontal INDE-K RED ; L=120 cm (Reparar)"
118303;Pasador Marco INDE-K RED Ø48x8mm (Reparar)
118313;Pasador Red INDE-K RED Ø48x8mm (Reparar)
118503;"Viga R120 INDE-K RED ; L=150 cm (Reparar)"
118523;"Poste R100 INDE-K RED ; L=140 cm (Reparar)"
118533;"Bulón INDE-K RED ; L=20cm (Reparar)"
118113;"Pantalla INDE-K RED ; 400x150cm (Reparar)"
803033;Arriostrador de 4m Cub  (N18) (Reparar)
803073;Arriostrador de 2,50m Cub (N18) (Reparar)
101941;Sopanda Qbeta3a N18 de 4m
101942;Sopanda Qbeta3a N18 de 4m
101943;Sopanda Qbeta3a N18 de 4m (Reparar)
108881;Desencofrante de 1,000 litros Inde-k
